weather _id,district_id,MaxT,MinT,WindSpeed,Humidity ,Precipitation
1842,1842,29.6,19.7,2.3,68.4,0
1843,1843,30.1,19.2,2.4,68.1,0
1844,1844,29.9,19,2.1,69,0
1845,1845,30.4,19.4,2.4,72.2,0
1846,1846,31.2,19.1,2.6,70.4,0
1847,1847,31.1,19.5,2.3,66.8,0
1848,1848,30.8,21.1,2.5,66.3,0
1849,1849,30.2,21.2,2.4,69.9,0
1850,1850,30.9,19.7,2.7,72.4,0
1851,1851,31.8,19.8,2.3,67,0
1852,1852,30.6,20.6,2.4,61.8,0
1853,1853,30.2,21.2,2.5,57.5,0
1854,1854,30.5,20.3,1.8,67,0
1855,1855,30.6,20.2,2.2,61.9,0
1856,1856,30.8,20,1.9,64.9,0
1857,1857,30.6,20.3,2.3,62.8,0
1858,1858,31.8,19.6,2.1,62.5,0
1859,1859,32.1,19.1,2.1,61.7,0
1860,1860,32.5,19.5,2.4,55.6,0
1861,1861,32.3,18.7,2.4,62.6,0
1862,1862,32.6,20.2,2.1,56.7,0
1863,1863,33.3,19.8,2,61.1,0
1864,1864,33.1,19.6,2.2,63.6,0
1865,1865,32,19.7,2.6,56.7,0
1866,1866,31.1,20.7,2,70.6,0
1867,1867,31.9,21.9,1.8,65.8,0
1868,1868,31.9,23.2,2.2,63.2,0
1869,1869,32.1,24.1,2.9,72.6,1.4
1870,1870,31.8,24.5,2.9,78.8,0
1871,1871,31.2,22.8,2.9,80.1,4.7
1872,1872,30.5,22.6,2.8,71.9,0
1873,1873,30.2,22.8,2.6,74.9,0
1874,1874,30.5,23,2.5,72.2,0
1875,1875,30.5,22.6,2.2,74.8,0
1876,1876,30.7,22.8,2.3,78.6,0
1877,1877,31.2,23,2.8,70.1,0
1878,1878,31.2,22,2.9,67.6,0
1879,1879,31.9,23.2,2.7,63.1,0
1880,1880,32.5,22.3,2.4,60.7,0
1881,1881,32.8,21.8,2.4,60.8,0
1882,1882,33.6,21.6,2.5,52.9,0
1883,1883,33.9,21.4,2.6,61.5,0
1884,1884,35.8,21.1,2.7,60.5,0
1885,1885,36.9,22.8,2.1,52.3,0
1886,1886,35.3,24.3,2.1,45.9,0
1887,1887,34.5,23.8,2.8,42,0
1888,1888,33.6,24.5,2.6,49.5,0
1889,1889,32.9,23.3,2.4,53.6,0
1890,1890,33.6,23.4,2.6,64.1,0
1891,1891,33.2,24,2.5,56.8,0
1892,1892,33.1,24.2,2.4,57.8,0
1893,1893,33.2,23.4,2.4,50.3,0
1894,1894,32.9,23.3,2.7,49.4,0
1895,1895,33.6,23.1,2.8,58.1,0
1896,1896,33.2,22.6,2.4,53.5,0
1897,1897,33.3,23.6,2.4,54.5,0
1898,1898,33.1,22.6,2.5,57.8,0
1899,1899,35,23.4,2.4,61.4,0
1900,1900,34.4,24.4,2.4,56.1,0
1901,1901,33.6,25,2.5,60,0
1902,1902,33.1,24.7,2.8,64.1,0
1903,1903,32.9,24.5,3.2,69.8,0
1904,1904,34,24.3,2.2,69.5,0
1905,1905,34.6,24.3,2.3,54.9,0
1906,1906,34.5,24.2,2.4,49,0
1907,1907,34.5,25.1,2.3,56,0
1908,1908,34.6,25.6,2.8,58.9,0
1909,1909,35.5,24.8,2.7,49.6,0
1910,1910,35.6,25.5,2.6,43.1,0
1911,1911,34.8,25.9,2.4,48,0
1912,1912,34.6,26.9,2.8,53.8,0
1913,1913,34.6,26.9,3,58.9,0
1914,1914,33.9,26.4,2.7,61.8,0
1915,1915,34.2,26,3.2,66.6,0
1916,1916,34.2,25.6,3,69.4,0
1917,1917,33.9,24.8,2.7,69.2,0
1918,1918,33.5,25.4,2.3,64.5,0
1919,1919,34.2,24.6,2.9,62.6,0
1920,1920,34.5,24.8,2.4,68.5,0
1921,1921,35.1,25.1,2.4,64.9,0
1922,1922,35.4,25.8,2.3,59.5,0
1923,1923,34.9,26.6,2.8,60.5,0
1924,1924,35.1,26.4,2.8,66.9,0
1925,1925,35.4,27.1,2.5,67.4,0
1926,1926,35.5,26.7,2.4,64.3,0
1927,1927,36.2,26.6,2.5,61.1,0
1928,1928,35.9,26.7,2.9,57.2,0
1929,1929,34.9,26.7,2.5,71.6,0
1930,1930,35,27.5,2.7,77.4,4.9
1931,1931,28.4,24.1,2.9,79.3,16.1
1932,1932,32.4,24.7,2.2,75.2,0
1933,1933,32.7,25.6,2.1,66.4,0
1934,1934,33.9,26.3,2.3,72.6,0
1935,1935,34.6,26.6,2.4,69.3,0
1936,1936,34.5,26.1,2.2,65.1,0
1937,1937,34.7,26.1,2.2,74.9,0
1938,1938,34.6,26.6,2.8,61.6,6.2
1939,1939,35.1,27.2,2.5,66.2,6.2
1940,1940,35.4,27,2.1,63.4,0
1941,1941,36.5,26.4,2.5,66.1,0
1942,1942,37.7,28.1,3.3,53.6,0
1943,1943,38.6,28.5,3.2,44.5,0
1944,1944,39,28.9,3.3,45.3,0
1945,1945,37.6,28.7,3.1,43.7,0
1946,1946,36.9,29.4,3.8,48.9,0
1947,1947,40.1,29.3,3.4,42.2,0
1948,1948,38.1,29.2,4.2,44.1,0
1949,1949,40.2,28.5,3.1,45.8,0
1950,1950,39.7,28.8,2.9,45.2,0
1951,1951,39.9,28.4,2.9,45.8,0
1952,1952,37.1,28.8,3.1,47.9,0
1953,1953,38,29,3.2,48.3,0
1954,1954,37,28.5,3.2,51.8,0
1955,1955,37.3,28.2,2.5,68.2,0
1956,1956,35.4,28.7,2.4,63.7,0
1957,1957,35.8,28,2.2,67.7,0
1958,1958,36.6,29,3.3,62.3,0
1959,1959,35.5,26.9,3.8,60.1,18.7
1960,1960,37,26.3,4.1,55.7,0
1961,1961,40,28.8,4.3,55.7,0
1962,1962,40.1,29.4,3.7,51.7,0
1963,1963,38.3,29.3,3,55.4,0
1964,1964,37.2,27.7,3.6,61.4,0
1965,1965,38.3,27.5,3.1,66.6,0
1966,1966,38.8,28.1,3,56.3,0
1967,1967,36.5,25.8,3.5,61.9,28.7
1968,1968,39.7,27.9,3.4,55,19.2
1969,1969,37.7,28.7,4.2,54.9,0
1970,1970,38.3,28.7,4.5,59.3,0
1971,1971,33.6,27.4,3.5,64.6,11.1
1972,1972,36.9,28,3.6,60.3,0
1973,1973,36.6,28.2,3.2,69.1,0
1974,1974,38.4,29.3,4,68.6,0
1975,1975,38.3,28.8,4,69.9,0
1976,1976,38.6,28.4,4,68.5,9.9
1977,1977,33.8,26.3,3.5,71.3,19.7
1978,1978,35.1,27.3,3.8,60.2,0
1979,1979,35.5,27.4,4.5,66.8,9.9
1980,1980,34.6,25.7,5.1,72,0
1981,1981,35.7,25.8,5.3,68,0
1982,1982,37.5,27.4,5.4,62.9,2.9
1983,1983,33.4,28.8,5.8,58.6,9.9
1984,1984,34.3,26.1,5.8,67.4,4
1985,1985,34.2,27.2,6.4,73.7,4
1986,1986,35.5,28.4,6.7,63.2,0
1987,1987,36.6,28.3,6.5,72.2,0
1988,1988,37,29.1,7.1,58,3.8
1989,1989,37.5,29.6,6.7,57,2.8
1990,1990,37.1,27.6,6.5,63,0
1991,1991,36,27.1,6.6,63.5,0
1992,1992,36.9,28,5.7,65.2,0
1993,1993,37.5,28.8,4.9,65.6,0
1994,1994,38.5,29.4,5.5,72.1,0
1995,1995,35.6,28.2,5.7,74,15.1
1996,1996,34,27.3,5.5,72.1,0
1997,1997,34.9,26.3,5,66.2,0
1998,1998,35.8,27,5.5,71.2,5.4
1999,1999,36.5,28.1,5.9,65.1,0
2000,2000,37.9,28.5,4.6,62.8,0
2001,2001,37.4,27.6,3.4,64.6,4.1
2002,2002,31.9,26,4,69.8,18.9
2003,2003,34.7,26.7,4.3,78.4,6.8
2004,2004,33.7,26.8,3.8,72.4,11.5
2005,2005,29.4,25.9,3.6,83.1,4.7
2006,2006,30.5,24.9,3.7,78.6,10.9
2007,2007,32.2,25.5,3.7,78.9,15
2008,2008,33.5,26.8,4.1,74.5,15
2009,2009,35.9,27.3,5.3,71.3,0
2010,2010,36.8,27.9,5.3,68.6,0
2011,2011,37,28.5,5.3,68.6,0
2012,2012,33.2,27.6,4.6,74.8,25.8
2013,2013,28.7,25.5,5.4,73.3,31.7
2014,2014,32.1,26,5.7,73.7,0
2015,2015,33.7,27,5.3,77.8,0
2016,2016,33.5,27.7,4.8,75.9,5
2017,2017,32.6,26.9,4.9,74,13.7
2018,2018,32.8,27,5.3,70.3,10.3
2019,2019,34.6,26.8,5.7,76.3,3.4
2020,2020,33.8,26.9,5.4,81.1,6.8
2021,2021,32.1,25.4,5.7,81.6,21.3
2022,2022,33.3,26.1,5.2,77.8,10.7
2023,2023,34.8,26.1,4.5,78.8,0
2024,2024,35.1,26.6,3.6,77.1,0
2025,2025,32.3,26.6,2.3,77.2,7.8
2026,2026,32.2,25.8,2.4,80.1,7.4
2027,2027,34.2,26.6,3.3,81,0
2028,2028,34.3,26.6,3.6,77,14.8
2029,2029,33.3,25.9,4.1,73.6,33
2030,2030,33.3,25.5,4,76.7,0
2031,2031,33.6,26.6,5,78.1,0
2032,2032,33.1,27.3,5,74.8,4.4
2033,2033,33.3,27.3,4.3,75.8,22.6
2034,2034,30.3,25.8,4.6,84.1,22.6
2035,2035,32.5,26,4.9,82.2,0
2036,2036,34.6,26.8,4.5,77.5,9
2037,2037,34,27.2,4.3,82.3,13.2
2038,2038,34,28.1,4.9,78.6,4.7
2039,2039,34.4,27.4,4.5,82.3,0
2040,2040,33.5,27.2,4.3,83.5,16.3
2041,2041,34.8,27.8,3.9,80.8,0
2042,2042,35.5,28,4.8,75.9,13.6
2043,2043,35.2,28.4,4.9,76.9,0
2044,2044,33.8,25.6,4,79.7,16.6
2045,2045,33.9,27.2,3.8,79.4,0
2046,2046,34.7,27.2,3.3,74.7,0
2047,2047,33.7,26.5,2.9,77.2,6.8
2048,2048,31.7,25.9,3,78.4,7.6
2049,2049,32,25.5,3.1,81.3,10
2050,2050,31.4,25.2,2.4,83,3.8
2051,2051,30.3,25.5,2.1,82.9,2.5
2052,2052,31.3,26.2,1.9,83.2,16.9
2053,2053,29.9,26.1,1.9,78.8,25.4
2054,2054,31.7,26.3,2.6,85,15.3
2055,2055,30.4,25.9,2.7,81.9,8.5
2056,2056,29.1,25.5,3.6,81,11.9
2057,2057,30.9,25.8,4.5,82,7
2058,2058,30.1,25.1,4.9,82.8,0
2059,2059,31.4,25.6,5,73.9,0
2060,2060,31.7,26.2,4.4,71.6,9.8
2061,2061,30,26.1,4.4,79.2,0
2062,2062,30.9,26.2,3.6,80.3,23.7
2063,2063,31.8,26,4.3,79.5,16.4
2064,2064,33,26.3,4.2,83.6,5.5
2065,2065,32.8,26.9,4.4,79.9,16.4
2066,2066,33.6,27.5,3.9,76.9,0
2067,2067,30.5,27.2,4.6,78.2,18.7
2068,2068,32.7,27,4.3,78.6,4.3
2069,2069,33.5,27.1,4.9,79.2,0
2070,2070,34.5,26.7,4.2,80.9,0
2071,2071,33.8,27.4,3.9,80.6,0
2072,2072,34.5,26.8,3.5,77,2.1
2073,2073,34.8,26.7,3.6,76,6.2
2074,2074,35.1,27,3.1,76.8,8.8
2075,2075,30.9,25.8,2.9,76.2,23.8
2076,2076,32.8,25.8,2.4,82.7,0
2077,2077,31.7,26.1,2.7,78.4,3.6
2078,2078,33.3,26.5,3.9,83.8,3.5
2079,2079,33.3,27.5,4,81.7,7
2080,2080,34.1,27.4,3.8,78.4,0
2081,2081,34.8,27.4,3.3,79.7,0
2082,2082,33.3,26.5,3.1,81.6,7
2083,2083,33.8,26.6,3.5,72.9,0
2084,2084,35.3,27.2,3.4,74.3,0
2085,2085,35.4,27.2,3.7,72.9,0
2086,2086,34.2,26.5,3.8,74.2,0
2087,2087,35.3,26.7,3.1,73.2,0
2088,2088,36,27,3.2,71,0
2089,2089,35.8,26.9,2.8,72.6,0
2090,2090,35.6,26.7,2.5,64.2,0
2091,2091,35.9,25.9,2,73.9,0
2092,2092,36.5,26,1.9,66.9,0
2093,2093,36.3,25.7,1.8,63,0
2094,2094,37,25.2,1.5,64.5,0
2095,2095,36.8,25,2.3,75.8,0
2096,2096,34.4,25.2,1.8,71.3,0
2097,2097,35.6,26.1,2,73.6,0
2098,2098,35.2,26.1,1.6,73.1,0
2099,2099,35.4,26.3,1.8,73.7,0
2100,2100,35,26.4,1.7,74.4,0
2101,2101,34.8,26.6,2.1,74.8,10.4
2102,2102,34.1,26,1.8,77.1,20.8
2103,2103,33.3,26.2,1.7,79.3,21.4
2104,2104,31.7,25.5,2,79.3,8.9
2105,2105,34,26.1,1.9,78.4,0
2106,2106,35.1,27,1.9,77.5,0
2107,2107,34.9,26.5,1.5,77.6,8.9
2108,2108,35.1,25.4,1.9,70,0
2109,2109,35.2,25.6,1.9,70.2,0
2110,2110,35.2,25.1,1.9,74.4,0
2111,2111,34.9,23.4,2.1,66.4,0
2112,2112,34.1,24.2,1.6,61.2,0
2113,2113,34.6,25.2,1.9,67.5,0
2114,2114,34.2,25.1,2.4,72.2,0
2115,2115,33.7,25,2.6,70.2,5
2116,2116,33.6,25.4,2.5,72.8,0
2117,2117,29.2,24.1,2.4,80.2,6
2118,2118,33.4,23.9,2.7,81,0
2119,2119,32.2,24.4,2.4,79.9,0
2120,2120,32.4,24.4,2.4,72.2,0
2121,2121,31.9,24.1,2,77.8,0
2122,2122,32.5,23.5,1.7,75.9,0
2123,2123,32.4,24.2,1.8,78.7,0
2124,2124,31.2,24,2.2,76.8,3.7
2125,2125,31,24.7,2,77.1,2.8
2126,2126,31.2,24.3,1.9,72.6,0
2127,2127,31.6,22.7,2.1,75.2,0
2128,2128,32.4,20.6,2.1,71.7,0
2129,2129,33.5,21.1,1.6,66.3,0
2130,2130,34,20.6,1.4,60.6,0
2131,2131,34.7,21.3,1.8,59.8,0
2132,2132,32.8,21.2,1.6,58.7,0
2133,2133,32.7,21.6,1.5,65.7,0
2134,2134,32.1,21.4,1.4,63.4,0
2135,2135,32.9,22.1,1.5,64.2,0
2136,2136,32.3,22.8,1.6,64.7,0
2137,2137,32.5,22.6,1.7,72.8,0
2138,2138,32,22.6,2,70,0
2139,2139,32.6,22.1,2.1,66.9,0
2140,2140,32.4,21.6,1.8,72,0
2141,2141,32.4,20.5,1.6,65.8,0
2142,2142,32.7,19.2,1.8,61.5,0
2143,2143,32.7,19.6,2.3,60.6,0
2144,2144,31.5,20.2,1.9,64.9,0
2145,2145,31.4,21.2,1.5,65.1,0
2146,2146,31.4,21.9,2,69.3,0
2147,2147,31.7,21.9,2.1,74.4,0
2148,2148,32.2,22.6,2.6,78.2,0
2149,2149,31.7,24.1,3.3,78.1,0
2150,2150,31.3,24.2,2.8,76.8,0
2151,2151,31.7,23.1,2.3,74.5,0
2152,2152,32.1,22.7,1.8,76.7,0
2153,2153,32.3,22.6,1.7,72.4,0
2154,2154,31.9,22.4,1.4,64.8,0
2155,2155,31.9,22.6,1.2,67.3,0
2156,2156,31.8,22,1.2,65.3,0
2157,2157,31.6,21.8,1.5,64.1,0
2158,2158,32.1,22.5,1.4,72.3,0
2159,2159,31.7,22.4,2.4,68.7,0
2160,2160,31.7,20.8,2.2,67.6,0
2161,2161,31.5,20.2,2.1,64.5,0
2162,2162,32.1,22,2.2,71.8,0
2163,2163,32.1,22.3,1.6,67.8,0
2164,2164,31.9,23.1,2,72.1,0
2165,2165,31.1,23.1,2.5,65.2,0
2166,2166,31,21.3,2.6,64.1,0
2167,2167,31.1,20,2.2,65.2,0
2168,2168,30.8,20.7,2.1,72.2,0
2169,2169,30.7,20.6,2.1,68.3,0
2170,2170,30.5,20.1,2,66.6,0
2171,2171,29.7,20.1,2.2,70.2,0
2172,2172,30,19.3,1.8,71.3,0
2173,2173,29.4,19.7,2.2,63.3,5.1
2174,2174,29.7,19.3,2.2,71.4,0
2175,2175,29.6,18.1,2.3,58.4,0
2176,2176,29.6,17.8,1.9,66,0
2177,2177,29.7,18.3,2.1,65.5,0
2178,2178,29.5,16.7,2.2,65.7,0
2179,2179,30.1,17.5,2.2,63.4,0
2180,2180,30.6,17.5,1.6,61.3,0
2181,2181,31.3,19.1,2.7,53,0
2182,2182,29.8,22.9,2.8,63.7,3.8
2183,2183,30.7,23.7,3.5,81.5,0
2184,2184,28.6,23.6,2.9,79.8,0
2185,2185,27.8,23.7,2.7,87.4,3.2
2186,2186,30,23.2,2.6,81.9,0
2187,2187,30.9,23.8,2.1,82.2,0
2188,2188,31.4,24,2,76.7,0
2189,2189,31.6,23,1.7,73.7,0
2190,2190,30.8,22.9,1.7,75.4,0
2191,2191,31.2,22.3,2.1,70.9,0
2192,2192,31.4,22.2,2,75.3,0
2193,2193,31.1,21.8,2.6,72.9,0
2194,2194,29.7,22.7,2.7,70.6,0
2195,2195,25.9,21.7,2.3,68.5,2
2196,2196,28.8,20.4,2.2,63.5,0
2197,2197,28.6,18.3,2.5,67.7,0
2198,2198,27.9,15.7,2.2,54.3,0
2199,2199,29,14.4,1.8,55.7,0
2200,2200,29.2,15.7,1.6,59.6,0
2201,2201,29.9,16.9,1.6,62.4,0
2202,2202,29.9,17.8,2.3,67.2,0
2203,2203,30.1,18.9,2.1,64.6,0
2204,2204,30.4,19.9,2.1,63.7,0
2205,2205,30.8,19.8,2.4,70.2,0
2206,2206,30.4,20,2.5,68.4,0
2207,2207,29.9,20.8,2.5,69.5,0
2208,2208,30.2,20.7,2.4,65.3,0
2209,2209,30,19.9,2.6,65.2,0
2210,2210,30.6,19.7,2.5,63.7,0
2211,2211,30.7,20.1,2.4,68.4,0
2212,2212,30.3,20.6,2.4,71.4,0
2213,2213,30.2,20.9,2.6,74.3,0
2214,2214,30.3,21.8,3.3,74.6,0
2215,2215,29.8,21.2,2.9,67,0
2216,2216,30.4,22,2.5,68.4,0
2217,2217,29.8,21.7,2.7,63.6,0
2218,2218,30,21.6,2.5,63.3,0
2219,2219,30.1,19.7,2,61.7,0
2220,2220,30.5,20.3,2.5,61.3,0
2221,2221,30.8,19.6,2.5,68.8,0
2222,2222,30.9,19.3,2.7,59.8,0
2223,2223,30.9,19.4,2.3,65.4,0
2224,2224,30.1,22,2.4,62.2,0
2225,2225,30.6,20.3,2.4,53.9,0
2226,2226,30.7,21.5,2.7,65.4,0
2227,2227,30.5,21.8,2.7,71.8,0
2228,2228,30.9,23.8,2.8,61.8,0
2229,2229,31.8,22.5,2.6,66,0
2230,2230,32.1,21.6,1.9,66.6,0
2231,2231,32.4,19.8,2.2,62.5,0
2232,2232,31.5,20.7,3,68.5,0
2233,2233,31.8,20.9,2.8,64.2,0
2234,2234,33.3,20.2,1.6,55.7,0
2235,2235,33.5,21.5,2.1,51.5,0
2236,2236,33.9,22.5,2.2,59.5,0
2237,2237,33.6,21.8,2.3,49.9,0
2238,2238,35,21.9,2.2,43.3,0
2239,2239,35.6,20.3,2.1,53.8,0
2240,2240,36.1,20.5,2.7,44.1,0
2241,2241,36.7,20.8,2.3,44.2,0
2242,2242,35.8,19.9,2.3,50.9,0
2243,2243,34.7,20,2.2,45.6,0
2244,2244,33.9,22.3,2.2,52.1,0
2245,2245,34,23.7,2.1,48.8,0
2246,2246,34.1,24.3,2.7,37.4,0
2247,2247,34.3,24.6,2.9,32.8,0
2248,2248,35.1,24.9,2.1,43.7,0
2249,2249,33.5,24.2,2,43.8,0
2250,2250,34.3,24.2,2.4,57.9,0
2251,2251,34.7,24.1,2.8,42.9,0
2252,2252,35.2,24.7,2.9,47.7,0
2253,2253,35.6,24.2,2.5,48.1,0
2254,2254,33.7,24.5,2.4,58.2,0
2255,2255,33,24.2,3,58.7,0
2256,2256,33.3,24.4,3.3,59.3,0
2257,2257,34.1,25.4,2.8,68.1,4.2
2258,2258,34.5,25.5,2.5,65.7,0
2259,2259,34.7,24.4,2.4,46.3,0
2260,2260,34.4,24.4,1.9,60.6,0
2261,2261,34.9,24.2,2.1,53.6,0
2262,2262,34.9,25,2.3,52.2,0
2263,2263,35.5,25,2.3,47,0
2264,2264,34.6,24.7,2.1,43.6,0
2265,2265,35.4,25.1,2.6,45.6,0
2266,2266,35.3,25.6,2.3,57,0
2267,2267,36,25,2.7,49.1,0
2268,2268,36.7,23.6,2.4,38.4,0
2269,2269,34.8,23.6,2.2,36,0
2270,2270,34.6,23.8,2.5,38.8,0
2271,2271,34.6,23.7,2.4,44.1,0
2272,2272,35,24,2.6,49.7,0
2273,2273,35.3,23.8,2.2,47.5,0
2274,2274,35.4,25.6,3.2,43.5,0
2275,2275,34.7,26.7,2.8,53.1,0
2276,2276,34.3,25.9,2.8,52.1,0
2277,2277,34.9,24.7,2.4,51.2,0
2278,2278,35,24.7,2.1,52,0
2279,2279,35.9,25.3,3,42.4,0
2280,2280,35.6,26.4,2.5,47.2,0
2281,2281,35.4,26.7,2.8,51.2,0
2282,2282,36.1,26.2,2.2,63.1,0
2283,2283,35.9,26.8,2.4,60.1,0
2284,2284,36,27.1,2.7,57.1,0
2285,2285,36.3,26.5,2.7,53.4,0
2286,2286,36.4,27.7,3.1,52.5,0
2287,2287,36.3,26.9,2.5,54.8,0
2288,2288,36.2,27.5,2.1,51.7,0
2289,2289,35.2,27,2.3,62.6,0
2290,2290,36.1,26.7,2,62.5,0
2291,2291,37.3,26.3,2.1,61,0
2292,2292,37.8,27.6,2.4,57.6,0
2293,2293,37,28.2,2.7,59.2,0
2294,2294,37.4,28.6,2.5,62.1,0
2295,2295,37.2,28.7,2.4,48.2,0
2296,2296,38,28.3,2.8,51.1,0
2297,2297,36.9,28,2.4,59.3,0
2298,2298,35.4,26.8,2.3,57.2,0
2299,2299,36.5,27.7,2.3,56.6,0
2300,2300,36.6,28.3,2.5,53.1,0
2301,2301,35.5,28.1,2,55.6,0
2302,2302,36.5,28.2,2.5,61.2,0
2303,2303,37.3,29,2.5,55.4,0
2304,2304,37.7,28.7,2.8,51.7,7.6
2305,2305,35.9,28.7,2.3,57.8,0
2306,2306,36.9,29.2,2.4,48.7,0
2307,2307,39.4,29.8,2.5,54.2,0
2308,2308,38.1,29.5,2.9,40.3,7.9
2309,2309,38.5,28.8,3.2,49.5,0
2310,2310,35.3,28.4,3.6,44,7.9
2311,2311,37.9,26.5,3.7,39.9,4.4
2312,2312,38.1,26.1,3.1,44.5,0
2313,2313,37.4,28.1,2.6,43.4,2.9
2314,2314,38.5,29,2.9,38.5,0
2315,2315,33.2,26.1,3.2,50.3,4.3
2316,2316,36.4,26.5,2.7,46.1,0
2317,2317,36,27.8,2.7,46.6,10.2
2318,2318,36.7,27.1,2.6,54.5,0
2319,2319,37.9,27.9,2.5,43.7,0
2320,2320,37.7,29.3,3.5,39.4,0
2321,2321,41,29.4,3.1,39.9,0
2322,2322,40.3,29.6,3.5,38.5,0
2323,2323,40.2,29.2,2.8,31.9,0
2324,2324,38.7,29.9,3.5,42.5,0
2325,2325,38.2,29.3,2.9,40.1,0
2326,2326,38.1,29.8,3.2,32.3,0
2327,2327,38.1,30.5,3.7,32.3,0
2328,2328,38.6,30.2,3.4,34.7,0
2329,2329,41.3,30.2,4,33.9,0
2330,2330,42.6,31,4.5,33.7,0
2331,2331,41.3,31.3,4.4,35.5,0
2332,2332,42.6,31.2,4.7,34.2,0
2333,2333,41.4,31.4,4.7,33.8,0
2334,2334,41.9,30.8,4.9,37.8,0
2335,2335,40.7,31.9,4.5,36.1,0
2336,2336,42.8,31.8,4.7,35.6,0
2337,2337,44.9,32,5.6,37.5,0
2338,2338,45.1,32,4.9,34.3,0
2339,2339,44.1,31.9,5.4,38.8,0
2340,2340,43.6,31.6,4.7,38.9,0
2341,2341,42.3,31.9,4.7,44.8,0
2342,2342,41.3,30.7,4.7,44.6,0
2343,2343,41.9,30.6,5.4,48.6,0
2344,2344,42.4,30.2,5.3,47.1,7.1
2345,2345,38.4,27.7,5.5,46.1,10.6
2346,2346,35,28.6,5.5,47,3.5
2347,2347,37.7,29.3,5.4,46.8,5.2
2348,2348,38.7,28.3,4.1,52.2,7.1
2349,2349,34,26.6,3.3,53.2,0
2350,2350,35.9,28.9,3.6,56.3,0
2351,2351,39.3,29,4.5,57.1,0
2352,2352,35,29.1,4.9,57.8,23.6
2353,2353,32.9,26.8,5.2,68.1,17.7
2354,2354,30.1,26.1,5.2,75.5,0
2355,2355,29,25.3,5.5,68.2,0
2356,2356,30.7,25.6,5.4,63.9,14.7
2357,2357,31,27,5,66.4,22.9
2358,2358,31.9,26.5,3.9,70.5,0
2359,2359,37.5,27.5,4.2,59.4,0
2360,2360,37.7,28.9,4.3,57.5,3.8
2361,2361,36.2,28.4,5,63.2,3.6
2362,2362,30.7,26,4.6,62.8,22.6
2363,2363,35.6,26.8,5,57.1,0
2364,2364,36.1,27.8,4.8,59.4,0
2365,2365,37.4,28.2,4.7,60.9,0
2366,2366,37.6,28.1,4.9,63.6,7.5
2367,2367,29.3,25.2,4.3,73.7,16.2
2368,2368,30.4,26.2,4.7,69.1,12.6
2369,2369,32,26.8,5.5,72.1,5.4
2370,2370,35,27.2,5.3,64.3,0
2371,2371,36.8,28.1,6.2,59.3,0
2372,2372,33.9,27.3,5.4,71.5,15.8
2373,2373,33.7,26.4,4.1,73,5.3
2374,2374,33.4,25.5,4.4,68.4,7.9
2375,2375,28.8,25.3,3.7,71.8,23.6
2376,2376,32,25.8,3.3,76.6,10.5
2377,2377,34,26.1,3.4,67.4,0
2378,2378,36,27.5,4,70.3,0
2379,2379,37.1,26.3,3.5,68.6,26
2380,2380,30.9,26,3.4,79.3,0
2381,2381,30.2,26.3,3.4,79.3,0
2382,2382,33.5,26.5,3,81.1,0
2383,2383,34.1,26.4,3.2,75.7,0
2384,2384,29.7,26,5,78.6,14.9
2385,2385,29.5,26.2,5.1,77.8,19.9
2386,2386,27.5,25.1,4.9,75.4,19.9
2387,2387,28.2,25,4,77.2,6.5
2388,2388,30.5,25.9,5.1,73.1,0
2389,2389,32.9,26.2,4.4,70.7,21.7
2390,2390,31.1,26.5,4.8,69.4,21.7
2391,2391,30.7,26.2,4.6,75.1,17.8
2392,2392,29.2,25.9,5,74,12.8
2393,2393,32.6,25.4,4.7,77.2,0
2394,2394,32.2,25.9,4.9,76.5,12.8
2395,2395,30.5,25.2,5.1,71.2,32
2396,2396,31.2,24.7,5.3,71.9,6.4
2397,2397,28.8,25.3,5.4,71.7,12.3
2398,2398,31.2,24.8,5.1,65.8,0
2399,2399,32.3,25.3,5.7,75.2,6.2
2400,2400,27.9,24.5,4.8,77.6,18.5
2401,2401,29.3,24.4,4.6,75.2,12
2402,2402,29.2,25.2,5,77.4,21.6
2403,2403,29.6,25.1,4.9,73.9,24.1
2404,2404,33,25.4,4.5,71.4,0
2405,2405,33.6,26.7,4.1,75.1,0
2406,2406,33.4,26.7,4.7,76,0
2407,2407,32.3,25.6,4.9,73.8,34.2
2408,2408,32.2,25.8,4.6,74,21.2
2409,2409,33,25.8,4.4,74.2,0
2410,2410,32.8,26.4,4.2,72.6,14.3
2411,2411,33.8,26.4,3.9,73,14.8
2412,2412,33.4,27.1,3.9,73.9,0
2413,2413,34.4,27.3,3.5,72.6,0
2414,2414,34.6,27.6,3.8,67,0
2415,2415,31.6,27.1,4.3,73.3,37
2416,2416,32.8,25.9,5.3,70.1,0
2417,2417,33.3,25.9,4.2,69.1,0
2418,2418,30.9,27.2,3.8,74.4,22
2419,2419,33.4,26.8,2.9,72.3,0
2420,2420,33.6,26.4,2.7,68.7,8.1
2421,2421,33.7,26.3,3.1,71.7,0
2422,2422,34,26.4,2.6,77.4,13.9
2423,2423,30.1,26.1,3.4,83.4,10.9
2424,2424,32.4,26.2,3.9,77,0
2425,2425,32.9,26,3.6,74.1,0
2426,2426,33,26.3,3,75.1,21.9
2427,2427,29.2,24.9,3.4,75.3,54.7
2428,2428,31.8,25.8,3.3,72.1,16
2429,2429,33.1,27.2,3.6,71.8,0
